FPR,TPR_mean,TPR_std
0.7735470941883766,0.9981189943990542,0.006097575935564493
0.7755511022044087,0.9981648553517288,0.006046102233795003
0.7775551102204408,0.9982107163044034,0.0060042103892098495
0.7795591182364728,0.998256577257078,0.005972102043598965
0.7815631262525049,0.9983024382097525,0.005949935586650613
0.783567134268537,0.9983482991624271,0.00593782236146322
0.785571142284569,0.9983838831509169,0.005892459602123838
0.7875751503006011,0.9984133651919219,0.005829189665561759
0.7895791583166332,0.998442847232927,0.005773444597389911
0.7915831663326652,0.9984723292739323,0.005725444196634652
0.7935871743486973,0.9985018113149373,0.005685384626041781
0.7955911823647294,0.9985312933559424,0.0056534346914858015
0.7975951903807614,0.9985607753969474,0.005629732466411359
0.7995991983967935,0.9985902574379526,0.00561438240979765
0.8016032064128256,0.9986197394789577,0.005607453112700317
0.8036072144288576,0.9986492215199627,0.005608975784082841
0.8056112224448897,0.9988668683520886,0.005247311491588644
0.8076152304609218,0.9988914367195929,0.005172492041376291
0.8096192384769538,0.9989160050870971,0.005104503205387199
0.8116232464929859,0.9989405734546013,0.0050436212245647235
0.813627254509018,0.9989651418221057,0.0049901062280592375
0.81563126252505,0.9989897101896098,0.004944197437918086
0.8176352705410821,0.999014278557114,0.004906108383462429
0.8196392785571142,0.9990388469246183,0.004876022319761177
0.8216432865731462,0.9990634152921224,0.004854088058812108
0.8236472945891783,0.9992791351934638,0.003556255142605906
0.8256513026052104,0.9992840488669645,0.0035376501480436015
0.8276553106212424,0.9992889625404654,0.0035196259815035626
0.8296593186372745,0.9992938762139663,0.0035021916107598958
0.8316633266533066,0.9992987898874671,0.003485355886614608
0.8336673346693386,0.999303703560968,0.0034691275247994585
0.8356713426853707,0.9993086172344688,0.0034535150874671714
0.8376753507014028,0.9993135309079696,0.0034385269643388886
0.8396793587174348,0.9993184445814706,0.003424171353581456
0.8416833667334669,0.9993233582549713,0.003410456242494563
0.843687374749499,0.9997182827192848,0.002076789431756706
0.845691382765531,0.999742851086789,0.001881337186462073
0.8476953907815631,0.9997674194542931,0.0016872130576302542
0.8496993987975952,0.9997919878217975,0.0014949345209323973
0.8517034068136272,0.9998165561893018,0.0013053174208892816
0.8537074148296593,0.9998411245568058,0.0011197146708171119
0.8557114228456913,0.9998656929243102,0.0009405058990635883
0.8577154308617234,0.9998902612918144,0.0007721559270432833
0.8597194388777555,0.9999148296593187,0.0006235232413688141
0.8617234468937875,0.999939398026823,0.0005120749132211158
0.8637274549098196,0.9999543317404038,0.0004543934457265881
0.8657314629258517,0.9999592454139048,0.0004055030116927119
0.8677354709418837,0.9999641590874055,0.0003566125776588358
0.8697394789579158,0.9999690727609064,0.0003077221436249707
0.8717434869739479,0.9999739864344073,0.0002588317095910945
0.8737474949899798,0.9999789001079081,0.00020994127555721846
0.8757515030060119,0.9999838137814089,0.00016105084152335335
0.877755511022044,0.9999887274549099,0.00011216040748947724
0.879759519038076,0.9999936411284106,6.326997345560113e-05
0.8817635270541081,0.9999985548019116,1.4379539421725023e-05
0.8837675350701402,1.0,0.0
0.8857715430861722,1.0,0.0
0.8877755511022043,1.0,0.0
0.8897795591182364,1.0,0.0
0.8917835671342684,1.0,0.0
0.8937875751503005,1.0,0.0
0.8957915831663326,1.0,0.0
0.8977955911823646,1.0,0.0
0.8997995991983967,1.0,0.0
0.9018036072144288,1.0,0.0
0.9038076152304608,1.0,0.0
0.9058116232464929,1.0,0.0
0.907815631262525,1.0,0.0
0.909819639278557,1.0,0.0
0.9118236472945891,1.0,0.0
0.9138276553106212,1.0,0.0
0.9158316633266532,1.0,0.0
0.9178356713426853,1.0,0.0
0.9198396793587174,1.0,0.0
0.9218436873747494,1.0,0.0
0.9238476953907815,1.0,0.0
0.9258517034068136,1.0,0.0
0.9278557114228456,1.0,0.0
0.9298597194388777,1.0,0.0
0.9318637274549098,1.0,0.0
0.9338677354709418,1.0,0.0
0.9358717434869739,1.0,0.0
0.937875751503006,1.0,0.0
0.939879759519038,1.0,0.0
0.9418837675350701,1.0,0.0
0.9438877755511021,1.0,0.0
0.9458917835671342,1.0,0.0
0.9478957915831663,1.0,0.0
0.9498997995991983,1.0,0.0
